budget,cast_members,crew_members,genres,language,overview,released_date,revenue,reviews,runtime,title
,,"Yutaka Izubuchi,Creator,Akihiro Enomoto,Creator","Action & Adventure,Animation,Drama", Scripted,"The year is 2199. The human race has been crushed in their war with the Gamilos, driven into underground cities by the invader's assault. Scientists estimate they have only a year left. The young officers Susumu Kodai and Daisuke Shima receive a mysterious capsule from a ship that made an emergency landing on Mars and return with it to Earth. It contains humanity's last hope: the planet Iscandar on the other side of the Magellan Galaxy has the technology to defeat the Gamilos and restore the planet. The space battleship Yamato is entrusted with this task, but they have only one year before humanity ends.",, Scripted,"A review by Blue Ghost,A fairly interesting and more adult update of the classic space operate anime fare out of Japan.  Unlike the original TV show which was ostensibly aimed at pre-teen boys and younger, this show has a kind of post teen target audience in mind with lots of introspection, some romantic and sexual tension, and overall a more reflective film making style that brings a kind of depth and artistry that the first series from decades earlier did not have.,As an adult American male I think I can safely say that I have enjoyed watching this series without feeling too nostalgic about for the series that I... ",,Space Battleship Yamato 2199
