,title,release date,overview,language,cast members,crew members,genre,budget,revenue,runtime,review
0,Hidden Figures,"December10,2016,December25,2016,April11,2017","The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.", English,"{'TarajiP.Henson': ['KatherineG.Johnson'], 'OctaviaSpencer': ['DorothyVaughn'], 'JanelleMonáe': ['MaryJackson'], 'KevinCostner': ['AlHarrison'], 'KirstenDunst': ['VivianMitchell']}","{'Director': ['Theodore Melfi'], 'Allison Schroeder': [' Screenplay']}","Drama,History"," $25,000,000.00"," $230,698,791.00", 2h 7m,"A review by Reno,This film did not just represented the black people, but the women as well. Today we talk about discrimination against women, though this film is an example that it all had started way long ago, yet the struggle has not ended. Anyway, this is a biopic, a biopic of three women and their struggle not just being a black, but being women. When the nation was eager to send its first man to the space, there was some trouble within the team who are behind it to work together as one. Lots of inspiring events reveal how the history was made and the work... "
